,day,timestep,IND,AAA,BBB,CCC,DDD,ETF
336,59,336,120.7,260.5,354.32,201.15,186.41,250.51
337,59,337,120.61,260.39,353.85,200.9,185.68,250.12
338,59,338,120.58,260.34,354.41,201.43,185.94,250.46
339,59,339,120.5,260.52,353.82,201.13,186.02,250.3
340,59,340,120.54,260.69,353.25,201.51,185.78,250.23
341,59,341,120.66,260.89,352.5,202.27,185.11,250.13
342,59,342,120.56,260.67,352.72,202.48,184.83,250.12
343,59,343,120.54,260.81,353.34,203,183.91,250.2
344,59,344,120.48,260.6,352.95,202.75,183.98,250.01
345,59,345,120.63,260.43,352.56,203.04,184.5,250.07
346,59,346,120.6,260.78,351.86,203.06,185.11,250.15
347,59,347,120.61,261.03,353.34,203.69,184.87,250.67
348,59,348,120.66,261.41,353.91,203.21,184.48,250.69
349,59,349,120.49,261.51,354.1,203.47,184.23,250.77
350,59,350,120.68,262.03,354.26,203.43,184.49,251
351,59,351,120.75,261.98,354.25,203.64,184.69,251.1
352,59,352,120.94,262.97,354.59,203.97,184.86,251.56
353,59,353,121.03,263.26,354.76,203.99,185.04,251.73
354,59,354,120.99,262.8,354.15,204.4,185.01,251.56
355,59,355,121.11,263.23,354.02,204.43,184.95,251.62
356,59,356,121.15,263.23,353.74,203.77,184.96,251.39
357,59,357,120.97,262.07,354.5,203.19,185.8,251.35
358,59,358,120.97,262,354.12,203.61,185.51,251.27
359,59,359,120.83,261.83,354.78,203.91,185.19,251.39
360,59,360,120.92,262.12,354.04,204.42,184.85,251.33
361,59,361,120.9,261.56,354.02,204.39,185.16,251.24
362,59,362,120.83,261.97,353.63,204.02,185.73,251.3
363,59,363,120.91,262.37,352.4,204.16,185.6,251.08
364,59,364,120.9,262.59,352,205.38,185.66,251.36
365,59,365,120.9,262.57,351.77,205.32,185.8,251.32
366,59,366,120.87,262.49,352.9,206.11,185.45,251.71
367,59,367,120.8,263.33,352.75,205.92,185.76,251.91
368,59,368,120.85,263.11,353.01,206.32,185.18,251.88
369,59,369,121.06,263.57,353.67,206.25,185.75,252.29
370,59,370,121.04,263.26,353.74,206.12,186.02,252.25
371,59,371,121.09,263.23,354.73,205.93,186.3,252.52
372,59,372,121.01,263.35,355.68,207.36,186.19,253.12
373,59,373,121.09,263.67,356.27,206.87,186.82,253.38
374,59,374,121.14,263.57,356.35,206.84,186.76,253.35
375,59,375,121.12,263.21,356.81,205.96,187.12,253.25
376,59,376,121.14,263.82,355.85,205.8,186.44,252.95
377,59,377,121.12,263.91,356.03,206.19,186.66,253.16
378,59,378,121.13,263.24,355.33,206.47,186.98,252.95
379,59,379,121.08,262.77,356.63,206.2,187.02,253.11
380,59,380,121.14,262.6,355.3,206.82,186.89,252.87
381,59,381,121.12,262.44,355.8,207.22,187.12,253.12
382,59,382,121.22,263.15,355.27,207.55,187.31,253.29
383,59,383,121.24,262.92,355.09,206.92,187.87,253.17
384,59,384,121.29,263.06,355.78,207.1,187.92,253.43
385,59,385,121.24,263.24,355.18,207.38,187.97,253.41
386,59,386,121.18,262.96,354.33,207.69,188.22,253.27
387,59,387,120.99,262.58,353.59,207.79,187.69,252.88
388,59,388,120.94,262.2,353.72,207.93,188.17,252.99
389,59,389,120.91,262.55,354.96,207.75,188.32,253.38
390,59,390,120.87,262.93,354.31,208.23,188.11,253.4
0,60,0,120.32,256.11,366.85,219.16,188.15,257.57
1,60,1,120.4,256.21,366.08,220.26,187.66,257.55
2,60,2,120.37,256.69,365.03,219.86,188.03,257.4
3,60,3,120.51,257.17,366.27,219.49,187.61,257.62
4,60,4,120.45,256.92,366.32,219.08,187.46,257.44
5,60,5,120.53,256.72,366.23,218.78,187.01,257.19
6,60,6,120.63,256.94,367.37,219.04,186.51,257.45
7,60,7,120.62,256.32,368.14,217.93,186.51,257.23
8,60,8,120.92,256.88,368.33,216.99,186.45,257.15
9,60,9,120.91,256.95,368.31,217.07,186.41,257.18
10,60,10,120.61,256.33,368,216.46,186.15,256.72
11,60,11,120.64,256.28,368.01,216.09,186.07,256.59
12,60,12,120.61,256.19,368.09,215.61,185.78,256.4
13,60,13,120.59,255.64,368.07,215.43,186.54,256.4
14,60,14,120.48,254.83,367.6,215.44,186.5,256.06
15,60,15,120.54,254.72,367.2,215.22,186.84,255.97
16,60,16,120.6,254.71,366.53,215.55,186.78,255.86
17,60,17,120.71,255.17,365.35,215.89,186.87,255.78
18,60,18,120.71,254.93,364.84,216.37,187.1,255.78
19,60,19,120.68,254.99,364.69,216.03,187.67,255.81
20,60,20,120.43,255.27,365.64,215.33,187.72,255.97
21,60,21,120.33,255.39,365.49,214.84,187.89,255.88
22,60,22,120.15,254.8,364.51,214.95,187.78,255.48
23,60,23,120.07,254.93,364.99,214.27,187.12,255.3
24,60,24,120.44,255.53,365.33,214.1,187.84,255.67
25,60,25,120.44,255.22,365.68,213.4,187.54,255.43
26,60,26,120.4,255.15,364.16,213,187.47,254.92
27,60,27,120.4,255.14,364.47,212.95,187.28,254.93
28,60,28,120.39,254.74,364.84,213.45,187.24,255.05
29,60,29,120.49,255.31,364.96,213.29,186.88,255.08
30,60,30,120.71,255.68,363.86,213.58,186.54,254.88
31,60,31,120.64,255.34,363.27,213.68,186.34,254.62
32,60,32,120.62,255.06,363.78,214.17,186.23,254.76
33,60,33,120.62,255.24,364.51,213.91,186.05,254.89
34,60,34,120.55,255.22,365.38,214.17,185.7,255.07
35,60,35,120.78,255.9,365.67,214.64,185.66,255.42
36,60,36,120.8,255.9,365.16,214.19,185.61,255.16
37,60,37,120.96,256.65,364.4,215.06,185.29,255.29
38,60,38,121.03,256.34,365.78,215.36,184.99,255.57
39,60,39,121.1,256.06,365.29,214.71,185.8,255.43
40,60,40,121.09,256.31,364.85,215.72,185.76,255.62
41,60,41,121.11,255.58,366.43,215.58,185.68,255.78
42,60,42,120.89,255.15,365.35,215.94,185.75,255.51
43,60,43,120.81,254.71,365.53,215.57,185.47,255.27
44,60,44,120.88,255.24,365.82,215.65,185.29,255.45
45,60,45,120.93,254.94,366.57,216.69,185.66,255.93
46,60,46,120.82,254.82,365.42,216.07,185.28,255.35
47,60,47,120.78,255.29,364.48,216.23,185.14,255.25
48,60,48,120.87,255.82,363.94,215.9,185.54,255.26
49,60,49,120.87,255.93,365.35,215.32,185.65,255.53
50,60,50,120.72,255.84,365.08,215.94,186.4,255.78
51,60,51,120.7,255.95,365.07,216.87,186.16,255.99
52,60,52,120.92,256.45,365.36,216.47,186.04,256.07
53,60,53,121.07,256.87,365.1,216.73,186.09,256.19
54,60,54,120.99,257.39,365.83,215.75,186.36,256.33
55,60,55,121.17,257.85,364.45,216.33,186.59,256.31
56,60,56,121.29,258.06,365.1,216.33,186.57,256.54
57,60,57,121.3,258.08,364.55,215.13,186.15,256.01
58,60,58,121.47,259,364.24,215.81,185.73,256.24
59,60,59,121.55,259.34,365.1,216.64,185.37,256.64
60,60,60,121.53,258.98,365.31,217.18,185.58,256.78
61,60,61,121.55,258.52,365.41,217.24,185.03,256.56
62,60,62,121.66,259.02,365.2,216.87,184.69,256.46
63,60,63,121.81,259.84,364.91,216.58,184.43,256.47
64,60,64,121.91,260.67,364.73,216.26,184.13,256.48
65,60,65,121.77,259.8,363.13,216.23,184.05,255.83
66,60,66,121.52,259.02,363.39,216.4,184.56,255.87
67,60,67,121.52,258.41,362.24,217.16,183.85,255.44
68,60,68,121.57,258.75,360.58,217.16,183.69,255.05
69,60,69,121.53,258.62,360.69,217.37,183.44,255.03
70,60,70,121.59,259.17,359.31,217.24,183.08,254.7
71,60,71,121.5,259.27,358.98,217.67,182.79,254.69
72,60,72,121.45,259.58,360.21,217.8,183.08,255.19
73,60,73,121.37,259.58,359.97,217.98,182.88,255.12
74,60,74,121.54,259.92,360.7,218.11,182.8,255.4
75,60,75,121.39,259.62,361.37,217.15,183.24,255.37
76,60,76,121.38,259.42,361.61,217.2,182.88,255.31
77,60,77,121.5,259.72,361.26,217.15,183,255.32
78,60,78,121.46,259.98,360.51,217.77,182.66,255.26
79,60,79,121.55,260.23,359.92,218.93,182.26,255.39
80,60,80,121.49,260.35,360.26,218.65,182.48,255.47
81,60,81,121.56,260.64,359.4,218.68,183.21,255.52
82,60,82,121.51,260.75,360.14,217.81,184.08,255.73
83,60,83,121.59,261.38,359.36,218.16,184.21,255.82
84,60,84,121.63,261.54,357.69,218.56,185.06,255.76
85,60,85,121.57,261.32,357.88,217.81,184.82,255.51
86,60,86,121.54,261.71,357.44,217.79,184.62,255.45
87,60,87,121.57,261.8,357.53,216.66,185.17,255.34
88,60,88,121.64,262.82,358.08,216.06,184.94,255.52
89,60,89,121.8,263.84,357,215.92,184.25,255.29
90,60,90,121.81,263.26,356.91,215.19,184.86,255.09
91,60,91,121.9,264.01,356.88,214.37,184.7,255.02
92,60,92,121.94,264.6,358,213.91,184.94,255.39
93,60,93,121.84,264.21,359.36,213.22,185.88,255.7
94,60,94,121.95,264.18,359.15,212.75,185.6,255.45
95,60,95,121.88,264.25,358.17,213.05,186.17,255.44
96,60,96,121.85,264.09,359.92,212.64,186.42,255.8
97,60,97,121.8,264.07,361.33,213.03,186.63,256.29
98,60,98,121.7,264.14,361.4,214.19,187.17,256.75
99,60,99,121.63,264.2,362.39,213.64,186.72,256.77
100,60,100,121.75,264.29,361.07,212.74,186.94,256.27
101,60,101,121.94,264.5,361.37,213.04,186.8,256.43
102,60,102,121.86,264.03,360.99,212.65,186.74,256.1
103,60,103,122.03,264.51,359.31,211.09,186.77,255.42
104,60,104,121.93,264.61,358.51,210.89,187.03,255.26
105,60,105,122.26,264.8,358.57,210.91,187.09,255.33
106,60,106,122.28,264.79,358.35,210.51,186.77,255.1
107,60,107,122.46,264.83,358.56,210.3,187.12,255.19
108,60,108,122.57,264.4,359.08,210.21,187.95,255.41
109,60,109,122.43,264.15,360.24,208.86,188,255.31
110,60,110,122.35,263.49,360.08,209.41,187.97,255.24
111,60,111,122.41,264.32,358.44,209.44,188.27,255.12
112,60,112,122.41,264.79,359.24,209.89,188.55,255.63
113,60,113,122.43,265.43,360.09,209.76,189.36,256.17
114,60,114,122.42,265.32,359.93,209.9,189.14,256.08
115,60,115,122.3,265.17,357.73,210.51,189.05,255.62
116,60,116,122.39,265.16,358.87,211.04,188.7,255.94
117,60,117,122.36,265.46,358.08,210.05,188.12,255.44
118,60,118,122.46,265.79,358.6,211.01,188.09,255.88
119,60,119,122.29,265.39,359.4,211.72,188.25,256.21
120,60,120,122.31,265.05,358.36,212.22,188.97,256.17
121,60,121,122.41,265.1,358.26,212.31,188.43,256.06
122,60,122,122.37,264.82,359.57,211.65,188.87,256.26
123,60,123,122.51,265.23,360.09,212.36,189.15,256.74
124,60,124,122.67,265.31,360.85,211.98,189.04,256.82
125,60,125,122.7,265.58,360.61,212.54,189.54,257.1
126,60,126,122.63,265.18,361.06,211.79,189.76,256.97
127,60,127,122.8,265.44,360.68,211.02,190.02,256.81
128,60,128,122.89,265.55,359.94,211.85,190.05,256.86
129,60,129,122.8,266.95,359.88,211.27,190.27,257.11
130,60,130,122.85,268.27,360.71,211.15,190.17,257.57
131,60,131,123.02,268.45,360.57,210.58,191.07,257.66
132,60,132,123.04,269.08,361.39,211.02,191.05,258.12
133,60,133,123.17,269.29,361.28,210.86,190.97,258.08
134,60,134,123.18,269.34,361.05,210.9,191.54,258.19
135,60,135,123.34,269.52,359.53,212.31,192.23,258.38
136,60,136,123.35,269.57,360.32,212.33,192.31,258.62
137,60,137,123.31,269.65,360.34,212.42,191.87,258.56
138,60,138,123.19,268.85,360.51,213.58,191.76,258.67
139,60,139,123.28,268.99,360.74,213.57,191.29,258.64
140,60,140,123.03,268.42,362.1,213.78,191,258.82
141,60,141,123.05,268.32,362.49,213.53,191.28,258.91
142,60,142,123.05,268.63,362.17,213.45,190.13,258.61
143,60,143,123.1,268.81,364.01,213.53,189.68,259.01
144,60,144,123.13,269.27,363.5,212.92,189.87,258.89
145,60,145,123.22,270.03,362.21,213.16,190.46,258.95
146,60,146,122.95,269.83,361.28,213.61,190.92,258.91
147,60,147,122.96,269.76,361.72,213.82,190.98,259.07
148,60,148,122.98,269.71,362.01,213.44,191.37,259.14
149,60,149,123.02,269.54,362.8,212.85,190.82,259.01
150,60,150,122.93,268.93,363.41,213.43,190.76,259.13
151,60,151,122.94,268.92,362.15,213.65,190.81,258.88
152,60,152,122.86,267.92,362.17,214.12,190.55,258.69
153,60,153,122.95,268.31,362.43,212.93,190.94,258.65
154,60,154,122.92,268.35,361.8,213.15,190.94,258.55
155,60,155,122.9,268.89,362.51,212.5,190.39,258.56
156,60,156,122.93,269.3,362.88,211.48,190.8,258.62
157,60,157,122.97,269.73,362.58,211.72,190.59,258.66
158,60,158,122.93,269.44,362.03,211.49,191.02,258.5
159,60,159,123.04,269.69,363.08,212.02,191.1,258.99
160,60,160,122.99,269.72,362.88,211.9,191.02,258.89
161,60,161,123.08,270.33,362.81,211.83,190.82,258.97
162,60,162,122.99,270.33,362.67,211.63,190.56,258.82
163,60,163,123.11,270.09,362.63,211.49,190.44,258.67
164,60,164,122.96,269.57,363.65,211.69,190.22,258.8
165,60,165,122.95,269.22,363.09,212.08,190.3,258.7
166,60,166,122.94,268.96,362.7,211.9,191.21,258.71
167,60,167,122.81,268.28,363.68,212.68,191.04,258.94
168,60,168,122.85,268.9,363.88,213.01,190.97,259.2
169,60,169,122.77,268.49,363.55,212.13,190.95,258.8
170,60,170,122.84,269.06,363.71,212.8,191.47,259.29
171,60,171,122.86,269.23,364.16,213.06,191.5,259.53
172,60,172,123.08,269.97,364.16,212.96,191.46,259.68
173,60,173,123.15,270.16,364.44,212.22,192.09,259.78
174,60,174,123.16,269.59,365.8,212.11,191.88,259.9
175,60,175,123.19,270.04,365,211.55,191.96,259.69
176,60,176,123.09,269.43,364.64,211.39,192.1,259.44
177,60,177,123.04,269.44,363.56,212.24,192.33,259.45
178,60,178,123.3,270.03,364.14,212.47,191.59,259.61
179,60,179,123.32,270.07,363.95,212.45,191.3,259.49
180,60,180,123.44,269.52,364.35,212.59,191.03,259.41
181,60,181,123.53,269.34,365.15,212.44,191.17,259.56
182,60,182,123.49,269.67,364.1,212.73,190.89,259.38
183,60,183,123.45,269.44,363.74,213.5,191.14,259.49
184,60,184,123.58,270.44,363.56,213.9,192.23,260.06
185,60,185,123.69,270.71,363.8,213.64,191.43,259.94
186,60,186,123.64,270.05,364.41,213.69,191.1,259.83
187,60,187,123.65,269.4,363.81,214.58,192.04,259.97
188,60,188,123.64,269.73,362.78,214.42,192.26,259.81
189,60,189,123.61,269.68,362.8,215.13,193.26,260.23
190,60,190,123.69,270.06,363.5,215.85,193.36,260.69
191,60,191,123.68,270.05,363.81,216.99,193.65,261.12
192,60,192,123.68,269.81,363.42,217.34,193.47,261
193,60,193,123.78,270.37,363.21,218.14,193.35,261.26
194,60,194,123.7,270.01,363,217.91,193.92,261.21
195,60,195,123.69,270.22,363.02,216.97,193.26,260.87
196,60,196,123.91,270.83,363.69,217.8,193.36,261.42
197,60,197,123.69,270.33,363.37,217.79,193.45,261.24
198,60,198,123.61,269.99,362.38,217.35,193.75,260.87
199,60,199,123.46,269.42,363.97,217.49,193.93,261.2
200,60,200,123.47,269.43,363.71,217.95,193.94,261.26
201,60,201,123.35,268.91,362.95,218.29,193.78,260.97
202,60,202,123.4,269.12,363.12,218.52,194.08,261.21
203,60,203,123.41,269.13,363.88,218.81,193.97,261.45
204,60,204,123.28,268.67,363.97,218.87,194.15,261.42
205,60,205,123.28,268.31,365.3,217.64,194.18,261.36
206,60,206,123.4,268.86,364.9,217.59,193.86,261.31
207,60,207,123.6,269.59,364.58,216.28,193.74,261.06
208,60,208,123.63,269.61,364.33,216.17,193.79,260.98
209,60,209,123.54,269.72,364.23,215.89,193.97,260.94
210,60,210,123.71,270.04,364.45,215.65,194.43,261.14
211,60,211,123.64,269.92,365.63,214.62,194.91,261.27
212,60,212,123.7,269.69,365.45,214.87,194.81,261.2
213,60,213,123.47,268.97,364.49,215.2,194.8,260.88
214,60,214,123.56,269.24,364.05,214.76,194.99,260.78
215,60,215,123.31,268.81,363.16,215.61,195.1,260.69
216,60,216,123.24,268.59,362.95,216.27,193.92,260.44
217,60,217,123.17,268.16,362.24,216.25,193.64,260.09
218,60,218,123.2,268.48,361.88,216.8,194.34,260.4
219,60,219,123.25,268.12,361.79,216.82,194.86,260.43
220,60,220,123.37,268.44,363.14,216.39,194.86,260.74
221,60,221,123.49,269.12,363.18,215.55,195.07,260.75
222,60,222,123.63,269.45,364.06,215.2,194.93,260.92
223,60,223,123.84,270.08,365.43,214.6,194.7,261.21
224,60,224,123.76,269.78,365.46,214.38,194.87,261.14
225,60,225,123.77,269.89,365.59,214.38,195,261.25
226,60,226,123.75,270.17,365.23,214.2,195.89,261.39
227,60,227,123.82,270.52,364.46,214.46,196.34,261.46
228,60,228,123.96,270.97,365.03,213.97,196.32,261.59
229,60,229,123.96,270.84,365.16,214.13,195.94,261.54
230,60,230,123.86,270.93,364.86,214.55,196.14,261.64
231,60,231,123.67,270.37,365.28,214.66,196.14,261.63
232,60,232,123.73,270.83,366.54,213.92,196.14,261.89
233,60,233,123.66,270.45,366.6,213.5,195.58,261.57
234,60,234,123.45,269.74,366.11,213.51,194.85,261.09
235,60,235,123.61,270.2,365.63,212.61,194.47,260.76
236,60,236,123.44,269.59,365.56,212.26,194.43,260.48
237,60,237,123.59,269.78,365.71,211.83,194.14,260.39
238,60,238,123.59,269.55,365.73,211.59,193.69,260.16
239,60,239,123.48,269.47,365.92,211.99,194.09,260.38
240,60,240,123.42,269.98,364.98,211.84,193.69,260.12
241,60,241,123.41,269.92,364.66,212.47,193.46,260.13
242,60,242,123.46,269.97,363.97,213.32,193.56,260.2
243,60,243,123.63,270.34,363.07,212.88,193.88,260.05
244,60,244,123.6,270.36,362.89,212.77,193.22,259.82
245,60,245,123.49,270.05,363.46,211.84,193.43,259.69
246,60,246,123.65,270.78,363,212.24,193.36,259.85
247,60,247,123.66,271.11,362.73,212.09,193.26,259.81
248,60,248,123.73,271.42,362.7,212.37,193.47,260
249,60,249,123.78,271.93,364.02,211.32,192.79,260.02
250,60,250,123.89,271.76,364.31,211.19,192.33,259.91
251,60,251,123.86,271.23,364.62,211.15,192.03,259.77
252,60,252,123.87,271.33,365.24,210.52,192.56,259.91
253,60,253,123.65,271.05,365.48,210.81,192.31,259.92
254,60,254,123.45,270.84,366.53,211.08,192.24,260.17
255,60,255,123.56,270.96,366.73,211.41,192.21,260.33
256,60,256,123.61,271.21,367.28,211.87,193.24,260.9
257,60,257,123.8,271.81,367.96,212.29,192.77,261.22
258,60,258,123.66,270.96,368.07,211.37,192.8,260.81
259,60,259,123.65,271.26,367.63,211.43,193.1,260.86
260,60,260,123.62,271.32,368.46,212.19,193.36,261.34
261,60,261,123.46,270.88,367.9,211.01,193.56,260.86
262,60,262,123.42,270.92,367,211.29,193.74,260.76
263,60,263,123.48,270.72,366.61,211.59,193.62,260.66
264,60,264,123.43,270.44,365.51,212.14,193.42,260.42
265,60,265,123.65,271.27,365.03,213.49,193.25,260.8
266,60,266,123.59,271.44,365.09,213.29,194,261
267,60,267,123.66,271.34,364.74,213.95,193.39,260.91
268,60,268,123.88,272.23,366.04,214.08,193.69,261.57
269,60,269,123.72,271.75,365.77,213.52,192.95,261.07
270,60,270,123.81,272.08,365.98,213.85,193.39,261.38
271,60,271,123.6,271.19,365.05,213.79,193.82,261.01
272,60,272,123.44,270.19,365.67,213.5,193.91,260.86
273,60,273,123.43,270.23,366.14,213.41,194.1,261.01
274,60,274,123.34,269.61,365.78,213.48,194.18,260.8
275,60,275,123.51,269.69,366.3,213.34,194.35,260.96
276,60,276,123.44,269.79,364.95,214.37,194.42,260.92
277,60,277,123.49,270.07,364.59,214.68,194.16,260.9
278,60,278,123.49,270.02,362.75,214.24,194.53,260.41
279,60,279,123.4,269.38,362.58,214.5,194.27,260.21
280,60,280,123.6,270,364.24,214.28,194.32,260.74
281,60,281,123.58,269.9,364.74,214.24,194.28,260.83
282,60,282,123.41,269.41,364.24,214.5,194.56,260.72
283,60,283,123.16,268.86,364.48,214.4,194.64,260.64
284,60,284,123.08,268.14,364.63,214.89,194.39,260.55
285,60,285,123.15,268.59,363.6,214.82,193.91,260.27
286,60,286,123.08,268.58,362.54,215.05,194.12,260.11
287,60,287,123.12,268.94,362.99,215.56,194.4,260.51
288,60,288,123.11,269.36,363.21,215.04,194.48,260.56
289,60,289,122.95,269.29,364,215.09,194.23,260.69
290,60,290,122.91,269.45,364.01,214.44,194.66,260.68
291,60,291,122.95,269.73,363.27,215.41,194.91,260.87
292,60,292,122.96,269.68,361.54,214.9,194.84,260.29
293,60,293,122.92,269.6,362.15,215.67,194.98,260.65
294,60,294,122.98,269.47,362.58,215.25,194.57,260.52
295,60,295,123.03,269.34,362.34,215.45,194.68,260.5
296,60,296,123.05,269.71,362.55,215.54,194.69,260.66
297,60,297,123.09,269.96,362.53,215.24,195.13,260.75
298,60,298,123,269.03,361.5,213.65,195.5,259.95
299,60,299,123,268.95,360.33,213.2,196.14,259.69
300,60,300,122.84,268.27,361.58,213.36,196.43,259.94
301,60,301,122.81,268.26,361.72,213.63,196.16,259.97
302,60,302,122.84,268.34,360.7,214.25,196.48,259.97
303,60,303,122.76,268.29,361.48,214.35,195.9,260.02
304,60,304,122.71,268.19,361.2,213.98,196.03,259.86
305,60,305,122.84,268.89,361.82,214.37,195.93,260.26
306,60,306,122.9,268.95,361.19,215.02,195.75,260.23
307,60,307,122.94,269.05,360.21,213.63,195.49,259.6
308,60,308,122.77,269.09,360.35,213.2,194.34,259.23
309,60,309,122.8,269.46,360.8,213.47,194.39,259.52
310,60,310,122.65,268.59,360.31,213.46,194.89,259.3
311,60,311,122.76,268.94,359.75,212.32,194.92,258.96
312,60,312,122.91,269.28,360.08,213.04,194.64,259.24
313,60,313,122.94,268.83,359.62,212.93,194.43,258.94
314,60,314,123.06,269.45,359.54,212.84,194.69,259.11
315,60,315,123.13,269.08,358.6,213.11,194.82,258.89
316,60,316,123.18,269.3,359.66,213.14,194.85,259.23
317,60,317,123.19,269.97,359.13,213.75,195.47,259.58
318,60,318,123.12,269.58,358.4,213.27,195.32,259.14
319,60,319,123.08,269.47,358,214.32,195.58,259.33
320,60,320,123.01,269.57,358,214.55,195.52,259.39
321,60,321,123.12,269.51,357.54,214.39,196.03,259.35
322,60,322,123.03,269.73,357.09,214.38,195.93,259.25
323,60,323,123.14,270.2,358.42,213.78,196,259.56
324,60,324,123.22,270.14,358.01,212.74,195.65,259.08
325,60,325,123.3,270.04,358.79,213,195.51,259.29
326,60,326,123.21,269.67,358.39,212.54,195.41,258.95
327,60,327,123.24,269.85,359.39,211.73,194.79,258.9
328,60,328,123.3,270.37,359.01,212.57,194.89,259.17
329,60,329,123.23,269.84,358.38,213.36,194.76,259.06
330,60,330,123.12,269.85,358.85,212.38,195.2,259.05
331,60,331,123.06,269.46,359.73,213.41,194.99,259.38
332,60,332,122.76,268.79,359.79,213.17,194.78,259.12
333,60,333,122.76,268.58,360.32,212.62,195.37,259.22
334,60,334,122.79,268.83,360.14,212.5,195,259.12
335,60,335,122.69,268.34,361.18,212.92,194.6,259.26
336,60,336,122.71,268.17,361.09,213.11,194.92,259.32
337,60,337,122.69,268.67,361.32,212.79,194.9,259.42
338,60,338,122.56,268.49,361.99,212.49,195.1,259.53
339,60,339,122.32,267.83,362.17,212.82,195.53,259.6
340,60,340,122.24,268.3,361.98,213.19,195.31,259.7
341,60,341,122.29,267.69,361.42,212.95,195.05,259.3
342,60,342,122.26,267.26,360.8,212.52,195.23,258.97
343,60,343,122.41,268.16,361.49,213.03,194.86,259.4
344,60,344,122.39,268.13,362.51,211.84,194.51,259.27
345,60,345,122.36,268.18,363.6,210.72,193.95,259.13
346,60,346,122.24,267.49,363.89,209.86,194,258.85
347,60,347,122.26,266.83,363.76,210.33,193.87,258.75
348,60,348,122.4,267.17,363.47,210.2,193.44,258.61
